colectivo_value,colectivo_idLinea,colectivo_identidad,colectivo_name,calle_id,calle_name,calle_city,interseccion_id,interseccion_name,interseccion_city,parada,bandera,destino,destinoRaw
102N,38,146,102N,318,LOS COCOS,ROSARIO,436,L. BRAILLE,ROSARIO,6168,NEGRA,OLIMPICO,102N NEGRA > OLIMPICO
102N,38,146,102N,342,MEDRANO,ROSARIO,436,L. BRAILLE,ROSARIO,5567,NEGRA,OLIMPICO,102N NEGRA > OLIMPICO
102N,38,146,102N,37,MENDOZA,ROSARIO,203,BUENOS AIRES,ROSARIO,6744,NEGRA,CIUDAD UNIVERSITARIA,102N NEGRA > CIUDAD UNIVERSITARIA
102N,38,146,102N,37,MENDOZA,ROSARIO,162,MAIPU,ROSARIO,9145,NEGRA,CIUDAD UNIVERSITARIA,102N NEGRA > CIUDAD UNIVERSITARIA
102N,38,146,102N,37,MENDOZA,ROSARIO,75,MITRE,ROSARIO,5771,NEGRA,CIUDAD UNIVERSITARIA,102N NEGRA > CIUDAD UNIVERSITARIA
102N,38,146,102N,37,MENDOZA,ROSARIO,84,PRIMERO DE MAYO,ROSARIO,1175,NEGRA,CIUDAD UNIVERSITARIA,102N NEGRA > CIUDAD UNIVERSITARIA
102N,38,146,102N,37,MENDOZA,ROSARIO,27,SAN MARTIN,ROSARIO,1629,NEGRA,CIUDAD UNIVERSITARIA,102N NEGRA > CIUDAD UNIVERSITARIA
102N,38,146,102N,323,PALESTINA,ROSARIO,431,CALLE 1379,ROSARIO,4320,NEGRA,OLIMPICO,102N NEGRA > OLIMPICO
102N,38,146,102N,323,PALESTINA,ROSARIO,821,DE LOS GRANADEROS,ROSARIO,8342,NEGRA,OLIMPICO,102N NEGRA > OLIMPICO
102N,38,146,102N,323,PALESTINA,ROSARIO,380,PEIRANO,ROSARIO,5197,NEGRA,CIUDAD UNIVERSITARIA,102N NEGRA > CIUDAD UNIVERSITARIA
102N,38,146,102N,293,PALLIERE,ROSARIO,178,JOSE M. ROSA,ROSARIO,3335,NEGRA,CIUDAD UNIVERSITARIA,102N NEGRA > CIUDAD UNIVERSITARIA
102N,38,146,102N,293,PALLIERE,ROSARIO,457,JUAN PABLO II,ROSARIO,3928,NEGRA,OLIMPICO,102N NEGRA > OLIMPICO
102N,38,146,102N,293,PALLIERE,ROSARIO,380,PEIRANO,ROSARIO,3678,NEGRA,OLIMPICO,102N NEGRA > OLIMPICO
102N,38,146,102N,200,PASCO,ROSARIO,59,AYACUCHO,ROSARIO,5778,NEGRA,CIUDAD UNIVERSITARIA,102N NEGRA > CIUDAD UNIVERSITARIA
102N,38,146,102N,200,PASCO,ROSARIO,337,NECOCHEA,ROSARIO,9110,NEGRA,CIUDAD UNIVERSITARIA,102N NEGRA > CIUDAD UNIVERSITARIA
102N,38,146,102N,61,PTE. ROCA,ROSARIO,80,SAN LUIS,ROSARIO,9792,NEGRA,CIUDAD UNIVERSITARIA,102N NEGRA > CIUDAD UNIVERSITARIA
102N,38,146,102N,125,RIOBAMBA,ROSARIO,59,AYACUCHO,ROSARIO,6863,NEGRA,OLIMPICO,102N NEGRA > OLIMPICO
102N,38,146,102N,125,RIOBAMBA,ROSARIO,67,C. COLON,ROSARIO,6039,NEGRA,OLIMPICO,102N NEGRA > OLIMPICO
102N,38,146,102N,125,RIOBAMBA,ROSARIO,619,CHACABUCO,ROSARIO,8962,NEGRA,OLIMPICO,102N NEGRA > OLIMPICO
102N,38,146,102N,125,RIOBAMBA,ROSARIO,337,NECOCHEA,ROSARIO,9117,NEGRA,OLIMPICO,102N NEGRA > OLIMPICO
102N,38,146,102N,21,RONDEAU,ROSARIO,44,BAIGORRIA,ROSARIO,1089,NEGRA,OLIMPICO,102N NEGRA > OLIMPICO
102N,38,146,102N,21,RONDEAU,ROSARIO,44,BAIGORRIA,ROSARIO,1262,NEGRA,CIUDAD UNIVERSITARIA,102N NEGRA > CIUDAD UNIVERSITARIA
102N,38,146,102N,21,RONDEAU,ROSARIO,848,BERON DE ASTRADA,ROSARIO,8897,NEGRA,OLIMPICO,102N NEGRA > OLIMPICO
102N,38,146,102N,21,RONDEAU,ROSARIO,132,CONGRESO,ROSARIO,1377,NEGRA,OLIMPICO,102N NEGRA > OLIMPICO
102N,38,146,102N,21,RONDEAU,ROSARIO,132,CONGRESO,ROSARIO,6875,NEGRA,CIUDAD UNIVERSITARIA,102N NEGRA > CIUDAD UNIVERSITARIA
102N,38,146,102N,21,RONDEAU,ROSARIO,90,FREYRE,ROSARIO,1197,NEGRA,CIUDAD UNIVERSITARIA,102N NEGRA > CIUDAD UNIVERSITARIA
102N,38,146,102N,21,RONDEAU,ROSARIO,90,FREYRE,ROSARIO,4724,NEGRA,OLIMPICO,102N NEGRA > OLIMPICO
102N,38,146,102N,21,RONDEAU,ROSARIO,483,GODOY CRUZ,ROSARIO,8463,NEGRA,OLIMPICO,102N NEGRA > OLIMPICO
102N,38,146,102N,21,RONDEAU,ROSARIO,483,GODOY CRUZ,ROSARIO,8802,NEGRA,CIUDAD UNIVERSITARIA,102N NEGRA > CIUDAD UNIVERSITARIA
102N,38,146,102N,21,RONDEAU,ROSARIO,624,GURRUCHAGA,ROSARIO,4580,NEGRA,OLIMPICO,102N NEGRA > OLIMPICO
102N,38,146,102N,21,RONDEAU,ROSARIO,624,GURRUCHAGA,ROSARIO,9996,NEGRA,CIUDAD UNIVERSITARIA,102N NEGRA > CIUDAD UNIVERSITARIA
102N,38,146,102N,21,RONDEAU,ROSARIO,176,H. GRANDE,ROSARIO,1662,NEGRA,CIUDAD UNIVERSITARIA,102N NEGRA > CIUDAD UNIVERSITARIA
102N,38,146,102N,21,RONDEAU,ROSARIO,60,L. VILA,ROSARIO,1109,NEGRA,CIUDAD UNIVERSITARIA,102N NEGRA > CIUDAD UNIVERSITARIA
102N,38,146,102N,21,RONDEAU,ROSARIO,60,L. VILA,ROSARIO,1788,NEGRA,OLIMPICO,102N NEGRA > OLIMPICO
102N,38,146,102N,21,RONDEAU,ROSARIO,141,LARRECHEA,ROSARIO,1435,NEGRA,CIUDAD UNIVERSITARIA,102N NEGRA > CIUDAD UNIVERSITARIA
102N,38,146,102N,21,RONDEAU,ROSARIO,141,LARRECHEA,ROSARIO,6307,NEGRA,OLIMPICO,102N NEGRA > OLIMPICO
102N,38,146,102N,21,RONDEAU,ROSARIO,22,MACIEL,ROSARIO,1009,NEGRA,OLIMPICO,102N NEGRA > OLIMPICO
102N,38,146,102N,21,RONDEAU,ROSARIO,22,MACIEL,ROSARIO,1315,NEGRA,CIUDAD UNIVERSITARIA,102N NEGRA > CIUDAD UNIVERSITARIA
102N,38,146,102N,21,RONDEAU,ROSARIO,183,MATHEU,ROSARIO,1731,NEGRA,OLIMPICO,102N NEGRA > OLIMPICO
102N,38,146,102N,21,RONDEAU,ROSARIO,183,MATHEU,ROSARIO,1867,NEGRA,CIUDAD UNIVERSITARIA,102N NEGRA > CIUDAD UNIVERSITARIA
102N,38,146,102N,21,RONDEAU,ROSARIO,52,NANSEN,ROSARIO,1475,NEGRA,OLIMPICO,102N NEGRA > OLIMPICO
102N,38,146,102N,21,RONDEAU,ROSARIO,52,NANSEN,ROSARIO,6660,NEGRA,CIUDAD UNIVERSITARIA,102N NEGRA > CIUDAD UNIVERSITARIA
102N,38,146,102N,21,RONDEAU,ROSARIO,29,OLIVE,ROSARIO,1022,NEGRA,OLIMPICO,102N NEGRA > OLIMPICO
102N,38,146,102N,21,RONDEAU,ROSARIO,29,OLIVE,ROSARIO,1861,NEGRA,CIUDAD UNIVERSITARIA,102N NEGRA > CIUDAD UNIVERSITARIA
102N,38,146,102N,21,RONDEAU,ROSARIO,168,PUCCIO,ROSARIO,1634,NEGRA,OLIMPICO,102N NEGRA > OLIMPICO
102N,38,146,102N,21,RONDEAU,ROSARIO,168,PUCCIO,ROSARIO,6822,NEGRA,CIUDAD UNIVERSITARIA,102N NEGRA > CIUDAD UNIVERSITARIA
102N,38,146,102N,21,RONDEAU,ROSARIO,731,PUNTA LARA,ROSARIO,8921,NEGRA,OLIMPICO,102N NEGRA > OLIMPICO
102N,38,146,102N,21,RONDEAU,ROSARIO,114,SORRENTO,ROSARIO,1264,NEGRA,CIUDAD UNIVERSITARIA,102N NEGRA > CIUDAD UNIVERSITARIA
102N,38,146,102N,21,RONDEAU,ROSARIO,32,VALLE HERMOSO,ROSARIO,1025,NEGRA,CIUDAD UNIVERSITARIA,102N NEGRA > CIUDAD UNIVERSITARIA
102N,38,146,102N,21,RONDEAU,ROSARIO,79,WASHINGTON,ROSARIO,1156,NEGRA,OLIMPICO,102N NEGRA > OLIMPICO
102N,38,146,102N,21,RONDEAU,ROSARIO,79,WASHINGTON,ROSARIO,5077,NEGRA,CIUDAD UNIVERSITARIA,102N NEGRA > CIUDAD UNIVERSITARIA
102N,38,146,102N,24,SALTA,ROSARIO,19,CAFFERATA,ROSARIO,7296,NEGRA,CIUDAD UNIVERSITARIA,102N NEGRA > CIUDAD UNIVERSITARIA
102N,38,146,102N,286,SALVAT,ROSARIO,511,CARHUE,ROSARIO,9192,NEGRA,CIUDAD UNIVERSITARIA,102N NEGRA > CIUDAD UNIVERSITARIA
102N,38,146,102N,286,SALVAT,ROSARIO,362,CRUZ CHICA,ROSARIO,2447,NEGRA,CIUDAD UNIVERSITARIA,102N NEGRA > CIUDAD UNIVERSITARIA
102N,38,146,102N,286,SALVAT,ROSARIO,362,CRUZ CHICA,ROSARIO,7246,NEGRA,OLIMPICO,102N NEGRA > OLIMPICO
102N,38,146,102N,286,SALVAT,ROSARIO,262,DARREGUEIRA,ROSARIO,3026,NEGRA,CIUDAD UNIVERSITARIA,102N NEGRA > CIUDAD UNIVERSITARIA
102N,38,146,102N,286,SALVAT,ROSARIO,318,LOS COCOS,ROSARIO,2274,NEGRA,CIUDAD UNIVERSITARIA,102N NEGRA > CIUDAD UNIVERSITARIA
102N,38,146,102N,286,SALVAT,ROSARIO,342,MEDRANO,ROSARIO,3869,NEGRA,CIUDAD UNIVERSITARIA,102N NEGRA > CIUDAD UNIVERSITARIA
102N,38,146,102N,286,SALVAT,ROSARIO,287,V. GOMEZ,ROSARIO,2180,NEGRA,CIUDAD UNIVERSITARIA,102N NEGRA > CIUDAD UNIVERSITARIA
102N,38,146,102N,80,SAN LUIS,ROSARIO,83,CORRIENTES,ROSARIO,504,NEGRA,CIUDAD UNIVERSITARIA,102N NEGRA > CIUDAD UNIVERSITARIA
102N,38,146,102N,80,SAN LUIS,ROSARIO,65,ENTRE RIOS,ROSARIO,953,NEGRA,CIUDAD UNIVERSITARIA,102N NEGRA > CIUDAD UNIVERSITARIA
102N,38,146,102N,80,SAN LUIS,ROSARIO,65,ENTRE RIOS,ROSARIO,1992,NEGRA,CIUDAD UNIVERSITARIA,102N NEGRA > CIUDAD UNIVERSITARIA
102N,38,146,102N,80,SAN LUIS,ROSARIO,82,ITALIA,ROSARIO,8745,NEGRA,CIUDAD UNIVERSITARIA,102N NEGRA > CIUDAD UNIVERSITARIA
102N,38,146,102N,80,SAN LUIS,ROSARIO,96,MORENO,ROSARIO,5520,NEGRA,CIUDAD UNIVERSITARIA,102N NEGRA > CIUDAD UNIVERSITARIA
102N,38,146,102N,80,SAN LUIS,ROSARIO,61,PTE. ROCA,ROSARIO,5619,NEGRA,CIUDAD UNIVERSITARIA,102N NEGRA > CIUDAD UNIVERSITARIA
102N,38,146,102N,23,SAN NICOLAS,ROSARIO,24,SALTA,ROSARIO,1014,NEGRA,OLIMPICO,102N NEGRA > OLIMPICO
102N,38,146,102N,23,SAN NICOLAS,ROSARIO,101,SAN LORENZO,ROSARIO,8312,NEGRA,OLIMPICO,102N NEGRA > OLIMPICO
102N,38,146,102N,23,SAN NICOLAS,ROSARIO,120,TUCUMAN,ROSARIO,4359,NEGRA,OLIMPICO,102N NEGRA > OLIMPICO
102N,38,146,102N,57,SANTA FE,ROSARIO,71,BALCARCE,ROSARIO,111,NEGRA,OLIMPICO,102N NEGRA > OLIMPICO
102N,38,146,102N,57,SANTA FE,ROSARIO,71,BALCARCE,ROSARIO,6627,NEGRA,OLIMPICO,102N NEGRA > OLIMPICO
102N,38,146,102N,57,SANTA FE,ROSARIO,19,CAFFERATA,ROSARIO,8757,NEGRA,OLIMPICO,102N NEGRA > OLIMPICO
102N,38,146,102N,57,SANTA FE,ROSARIO,35,CARLOS M. ALVEAR,ROSARIO,5005,NEGRA,OLIMPICO,102N NEGRA > OLIMPICO
102N,38,146,102N,57,SANTA FE,ROSARIO,102,DORREGO,ROSARIO,5433,NEGRA,OLIMPICO,102N NEGRA > OLIMPICO
102N,38,146,102N,57,SANTA FE,ROSARIO,65,ENTRE RIOS,ROSARIO,5603,NEGRA,OLIMPICO,102N NEGRA > OLIMPICO
102N,38,146,102N,57,SANTA FE,ROSARIO,58,FRANCIA,ROSARIO,1104,NEGRA,OLIMPICO,102N NEGRA > OLIMPICO
102N,38,146,102N,57,SANTA FE,ROSARIO,119,LAPRIDA,ROSARIO,7313,NEGRA,OLIMPICO,102N NEGRA > OLIMPICO
102N,38,146,102N,57,SANTA FE,ROSARIO,91,OVIDIO LAGOS,ROSARIO,4565,NEGRA,OLIMPICO,102N NEGRA > OLIMPICO
102N,38,146,102N,57,SANTA FE,ROSARIO,61,PTE. ROCA,ROSARIO,6633,NEGRA,OLIMPICO,102N NEGRA > OLIMPICO
102N,38,146,102N,57,SANTA FE,ROSARIO,156,PUEYRREDON,ROSARIO,4207,NEGRA,OLIMPICO,102N NEGRA > OLIMPICO
102N,38,146,102N,57,SANTA FE,ROSARIO,27,SAN MARTIN,ROSARIO,1805,NEGRA,OLIMPICO,102N NEGRA > OLIMPICO
102N,38,146,102N,57,SANTA FE,ROSARIO,23,SAN NICOLAS,ROSARIO,7337,NEGRA,OLIMPICO,102N NEGRA > OLIMPICO
